id,pii_type,value,bbox,annotator
f/g/w/j/fgwj0106_page1,Person Name,Philip Morris USA,"(0.18971212208271027, 0.7977671027183533, 0.38827163726091385, 0.8121593371033669)",0
f/g/w/j/fgwj0106_page1,Phone Number,N - 59042,"(0.7322700619697571, 0.034093644469976425, 0.9148516058921814, 0.06124046444892883)",0
f/g/w/j/fgwj0106_page1,Phone Number,Stout Industries - Keith Eckberg,"(0.176393061876297, 0.0860317200422287, 0.5500393211841583, 0.10040658339858055)",0
f/g/w/j/fgwj0106_page1,Location,6425 W. Florissant Avenue,"(0.17891184985637665, 0.1050071120262146, 0.4689626395702362, 0.11718276143074036)",0
f/g/w/j/fgwj0106_page1,Location,"St. Louis, MO 63136","(0.17811210453510284, 0.1257161796092987, 0.4102243408560753, 0.1382717015221715)",0
f/g/w/j/fgwj0106_page1,Location,https://www.industrydocuments.ucsf.edu/docs/fgwj0106,"(0.2894849479198456, 0.981319010257721, 0.7810732126235962, 0.9972866214811802)",0
f/g/w/j/fgwj0106_page1,Organization Name,PM INC.,"(0.04927622154355049, 0.05608512461185455, 0.08582321368157864, 0.06230962462723255)",0
f/g/w/j/fgwj0106_page1,Organization Name,Philip Morris USA,"(0.18971212208271027, 0.7977671027183533, 0.38827163726091385, 0.8121593371033669)",0
f/g/w/j/fgwj0106_page1,Organization Name,PM,"(0.4090333580970764, 0.5370498895645142, 0.4330941680818796, 0.5480232778936625)",0
f/g/w/j/fgwj0106_page1,Organization Name,PM,"(0.3279159367084503, 0.6444128155708313, 0.3525932766497135, 0.6554778786376119)",0
f/g/w/j/fgwj0106_page1,Date,August 15 19 85,"(0.7240902185440063, 0.08267011493444443, 0.9226486664265394, 0.09731910470873117)",0
f/g/w/j/fgwj0106_page1,Date,DATE REQUIRED,"(0.06811349093914032, 0.9254255890846252, 0.15936414897441864, 0.9337198818102479)",0
f/g/w/j/fgwj0106_page1,Contract Number,N - 59042,"(0.7322700619697571, 0.034093644469976425, 0.9148516058921814, 0.06124046444892883)",0
f/g/w/j/fgwj0106_page1,Contract Number,P. O. NO,"(0.6604648232460022, 0.05650694668292999, 0.7097305040806532, 0.06615510582923889)",0
f/g/w/j/fgwj0106_page1,Contract Number,27931,"(0.41212770342826843, 0.8074671030044556, 0.47528355568647385, 0.8310172334313393)",0
